size	colour	x	y	clickSelects	PANEL	fill
2	#C49A00	NA	NA	Andorra	1	#C49A00
2	#00C094	0.56383394489437	0.683771516504688	United Arab Emirates	1	#00C094
3.8	#A58AFF	0.790401024817074	0.22741197158276	Afghanistan	1	#A58AFF
2	#53B400	NA	NA	Antigua and Barbuda	1	#53B400
2.80498447189992	#C49A00	0.405986060750809	0.704249626892516	Albania	1	#C49A00
2.80498447189992	#C49A00	0.222409188614109	0.727253440567667	Armenia	1	#C49A00
3.39427400463467	#FB61D7	0.734274920207569	0.248023853796818	Angola	1	#FB61D7
4.54558441227157	#53B400	0.321416939878846	0.700846806062737	Argentina	1	#53B400
2	#F8766D	NA	NA	American Samoa	1	#F8766D
3.39427400463467	#C49A00	0.129263738411099	0.748928276753235	Austria	1	#C49A00
3.8	#F8766D	0.164871789304557	0.775526828224776	Australia	1	#F8766D
2	#53B400	0.216546887552381	0.744296047236353	Aruba	1	#53B400
3.13841995766062	#C49A00	0.337483987233211	0.637703463812422	Azerbaijan	1	#C49A00
2.80498447189992	#C49A00	0.19233775539006	0.714721832698342	Bosnia and Herzegovina	1	#C49A00
2	#53B400	0.183544303797468	0.739702961179986	Barbados	1	#53B400
6.33497404836523	#A58AFF	0.670223853051653	0.439806288514743	Bangladesh	1	#A58AFF
3.60996894379985	#C49A00	0.136863017565191	0.760317883662823	Belgium	1	#C49A00
3.13841995766062	#FB61D7	0.715602405714658	0.333359257958559	Burkina Faso	1	#FB61D7
3.39427400463467	#C49A00	0.186692576589878	0.736736798953449	Bulgaria	1	#C49A00
2	#00C094	0.513135896823501	0.702682368337455	Bahrain	1	#00C094
2.80498447189992	#FB61D7	0.686399461536791	0.345164241589942	Burundi	1	#FB61D7
2.80498447189992	#FB61D7	0.713648305360749	0.320291802717112	Benin	1	#FB61D7
2	#00B6EB	NA	NA	Bermuda	1	#00B6EB
2	#F8766D	0.457552597867859	0.719231311363312	Brunei Darussalam	1	#F8766D
3.13841995766062	#53B400	0.578706819810235	0.413020380479757	Bolivia	1	#53B400
7.27863618750147	#53B400	0.415322317997264	0.588831143206046	Brazil	1	#53B400
2	#53B400	0.280272271315978	0.675234061742462	Bahamas, The	1	#53B400
2	#A58AFF	0.674132053759472	0.330084128417457	Bhutan	1	#A58AFF
2	#FB61D7	0.642649325835378	0.552944950651307	Botswana	1	#FB61D7
3.60996894379985	#C49A00	0.176922074820331	0.726137281892543	Belarus	1	#C49A00
2	#53B400	0.616486093319148	0.709638503301524	Belize	1	#53B400
4.41495341569977	#00B6EB	0.145222224634692	0.788858406816314	Canada	1	#00B6EB
4.41495341569977	#FB61D7	0.657522200751243	0.337284624984556	Congo, Dem. Rep.	1	#FB61D7
2.80498447189992	#FB61D7	0.599550556918601	0.372660812451786	Central African Republic	1	#FB61D7
2.80498447189992	#FB61D7	0.634290118765877	0.496465877562371	Congo, Rep.	1	#FB61D7
3.13841995766062	#C49A00	0.115367913672189	0.799104112598178	Switzerland	1	#C49A00
3.39427400463467	#FB61D7	0.797674620578848	0.409061570497202	Cote d'Ivoire	1	#FB61D7
3.60996894379985	#53B400	0.255954578022885	0.682869316744817	Chile	1	#53B400
3.39427400463467	#FB61D7	0.650140043858697	0.411027864329374	Cameroon	1	#FB61D7
17.1456924569331	#F8766D	0.268873352584841	0.663678380150876	China	1	#F8766D
4.54558441227157	#53B400	0.41434526782031	0.629304721313193	Colombia	1	#53B400
2.80498447189992	#53B400	0.357024990772304	0.73988499727307	Costa Rica	1	#53B400
3.60996894379985	#53B400	0.184955598497514	0.765503442097303	Cuba	1	#53B400
2	#FB61D7	0.665881407820744	0.540631862100401	Cape Verde	1	#FB61D7
NA	#53B400	NA	NA	Curacao	1	#53B400
2	#C49A00	0.204279479775061	0.786041977827092	Cyprus	1	#C49A00
3.60996894379985	#C49A00	0.206233580128971	0.728311454102412	Czech Republic	1	#C49A00
6.33497404836523	#C49A00	0.103100505894869	0.753429014645469	Germany	1	#C49A00
2	#00C094	0.689439173198428	0.357820500479165	Djibouti	1	#00C094
3.13841995766062	#C49A00	0.134366111557418	0.78672641833574	Denmark	1	#C49A00
2	#53B400	NA	NA	Dominica	1	#53B400
3.13841995766062	#53B400	0.462763532144951	0.597675285081253	Dominican Republic	1	#53B400
4.12978872191586	#00C094	0.728195496884295	0.535055249094352	Algeria	1	#00C094
3.39427400463467	#53B400	0.532351216970276	0.589116168403985	Ecuador	1	#53B400
2.80498447189992	#C49A00	0.174750852204877	0.70650170598982	Estonia	1	#C49A00
5.2199378875997	#00C094	0.546572725101505	0.483872324216695	Egypt, Arab Rep.	1	#00C094
2.80498447189992	#FB61D7	0.659476301105152	0.316515408861235	Eritrea	1	#FB61D7
5.01197609552267	#C49A00	0.227294439498882	0.785210084282712	Spain	1	#C49A00
4.90241278938748	#FB61D7	0.689873417721519	0.317086219324306	Ethiopia	1	#FB61D7
3.13841995766062	#C49A00	0.132629133465054	0.763418957816385	Finland	1	#C49A00
2	#F8766D	0.384056712334716	0.600241271929886	Fiji	1	#F8766D
2	#F8766D	0.647860260112469	0.637778710464678	Micronesia, Fed. Sts.	1	#F8766D
2	#C49A00	NA	0.811538811900206	Faeroe Islands	1	#C49A00
5.6	#C49A00	0.158466682588966	0.774409529448862	France	1	#C49A00
2	#FB61D7	0.509553379508001	0.456003700463142	Gabon	1	#FB61D7
5.68890227574546	#C49A00	0.143268124280783	0.767758941496983	United Kingdom	1	#C49A00
2	#53B400	0.419990446620492	0.637964926927331	Grenada	1	#53B400
3.13841995766062	#C49A00	0.211553075536835	0.706629397278495	Georgia	1	#C49A00
3.60996894379985	#FB61D7	0.67684608202879	0.444540367035689	Ghana	1	#FB61D7
2	#C49A00	NA	0.615669495877453	Greenland	1	#C49A00
2	#FB61D7	0.641780836789196	0.341156027239745	Gambia, The	1	#FB61D7
3.13841995766062	#FB61D7	0.704637731506611	0.216908603021959	Guinea	1	#FB61D7
2	#FB61D7	0.571324662917689	0.284552683164508	Equatorial Guinea	1	#FB61D7
3.39427400463467	#C49A00	0.200154156805697	0.778285872140812	Greece	1	#C49A00
3.13841995766062	#53B400	0.626690839611785	0.507809500406693	Guatemala	1	#53B400
2	#F8766D	0.327496363202119	0.699198980385061	Guam	1	#F8766D
2	#FB61D7	0.640478103219923	0.239693517345095	Guinea-Bissau	1	#FB61D7
2	#53B400	0.372223549080487	0.546506041413098	Guyana	1	#53B400
3.13841995766062	#F8766D	0.199937034544152	0.773991492491886	Hong Kong SAR, China	1	#F8766D
2.80498447189992	#53B400	0.663601624074516	0.529583145327546	Honduras	1	#53B400
3.13841995766062	#C49A00	0.171494018281694	0.726673509298264	Croatia	1	#C49A00
3.13841995766062	#53B400	0.590757105326009	0.407429706230609	Haiti	1	#53B400
3.60996894379985	#C49A00	0.178007686128059	0.708834732243339	Hungary	1	#C49A00
7.74873899216167	#F8766D	0.461569359706451	0.508704479528218	Indonesia	1	#F8766D
2.80498447189992	#C49A00	0.305024209132162	0.751073566409713	Ireland	1	#C49A00
2.80498447189992	#00C094	0.317400178040254	0.768252985173407	Israel	1	#00C094
2	#C49A00	NA	NA	Isle of Man	1	#C49A00
14.65132404138	#A58AFF	0.479047701760861	0.475297246128342	India	1	#A58AFF
3.8	#00C094	0.685422411359837	0.555595684992127	Iraq	1	#00C094
4.90241278938748	#00C094	0.642432203573832	0.480039305354829	Iran, Islamic Rep.	1	#00C094
2	#C49A00	0.208947608398289	0.821883326417355	Iceland	1	#C49A00
5.68890227574546	#C49A00	0.156295459973511	0.775823254430631	Italy	1	#C49A00
2	#C49A00	0.116670647241462	0.76335739237363	Channel Islands	1	#C49A00
2.80498447189992	#53B400	0.383731028942397	0.71868710325205	Jamaica	1	#53B400
2.80498447189992	#00C094	0.753164556962025	0.656680821524708	Jordan	1	#00C094
7.27863618750147	#F8766D	0.147610569511692	0.812363484806238	Japan	1	#F8766D
3.9718012070186	#FB61D7	0.78030483965521	0.510609207917635	Kenya	1	#FB61D7
2.80498447189992	#C49A00	0.396432681242808	0.597832999024112	Kyrgyz Republic	1	#C49A00
3.39427400463467	#F8766D	0.510096185161865	0.154075368187	Cambodia	1	#F8766D
2	#F8766D	NA	NA	Kiribati	1	#F8766D
2	#FB61D7	0.724721540699568	0.424831824682293	Comoros	1	#FB61D7
2	#53B400	NA	NA	St. Kitts and Nevis	1	#53B400
3.9718012070186	#F8766D	0.245532709468702	0.669215469662811	Korea, Dem. Rep.	1	#F8766D
5.01197609552267	#F8766D	0.240973141976247	0.639921339885974	Korea, Rep.	1	#F8766D
2.80498447189992	#C49A00	NA	NA	Kosovo	1	#C49A00
2	#00C094	0.591299910979873	0.715576528258558	Kuwait	1	#00C094
2	#53B400	NA	NA	Cayman Islands	1	#53B400
3.8	#C49A00	0.284180472023797	0.626396704227034	Kazakhstan	1	#C49A00
2.80498447189992	#F8766D	0.624845300388649	0.377163070478409	Lao PDR	1	#F8766D
2.80498447189992	#00C094	0.417493540612719	0.659983313484813	Lebanon	1	#00C094
2	#53B400	0.503039711661637	0.684804447822015	St. Lucia	1	#53B400
2	#C49A00	NA	NA	Liechtenstein	1	#C49A00
3.8	#A58AFF	0.339980893240984	0.674468294044003	Sri Lanka	1	#A58AFF
2.80498447189992	#FB61D7	0.707786004299021	0.309385978576823	Liberia	1	#FB61D7
2	#FB61D7	0.569044879171461	0.444570769723469	Lesotho	1	#FB61D7
2.80498447189992	#C49A00	0.180178908743513	0.727699600010839	Lithuania	1	#C49A00
2	#C49A00	0.115042230279871	0.740433765787499	Luxembourg	1	#C49A00
2.80498447189992	#C49A00	0.156295459973511	0.702507172849124	Latvia	1	#C49A00
2.80498447189992	#00C094	0.760980958377662	0.531927952622579	Libya	1	#00C094
4.12978872191586	#00C094	0.594013939249191	0.501314726229688	Morocco	1	#00C094
2	#C49A00	NA	NA	Monaco	1	#C49A00
2.80498447189992	#C49A00	0.21969516034479	0.638002930287055	Moldova	1	#C49A00
2	#C49A00	0.208079119352107	0.766409822226744	Montenegro	1	#C49A00
2	#53B400	NA	NA	St. Martin (French part)	1	#53B400
3.39427400463467	#FB61D7	0.697689819137156	0.364168201654036	Madagascar	1	#FB61D7
2	#F8766D	NA	NA	Marshall Islands	1	#F8766D
2.80498447189992	#C49A00	0.226100267060382	0.710901354945186	Macedonia, FYR	1	#C49A00
3.13841995766062	#FB61D7	0.714951038930021	0.229376745280543	Mali	1	#FB61D7
4.78854800926934	#F8766D	0.481110363245544	0.477221356231219	Myanmar	1	#F8766D
2.80498447189992	#F8766D	0.668052630436199	0.519543797788987	Mongolia	1	#F8766D
2	#F8766D	0.114499424626007	0.758583790358571	Macao SAR, China	1	#F8766D
2	#F8766D	NA	NA	Northern Mariana Islands	1	#F8766D
2.80498447189992	#FB61D7	0.663493062943744	0.436914612873265	Mauritania	1	#FB61D7
2	#00C094	0.18321862040515	0.756540349706157	Malta	1	#00C094
2	#FB61D7	0.273975725731159	0.655061498366825	Mauritius	1	#FB61D7
2	#A58AFF	0.708111687691339	0.414863163392823	Maldives	1	#A58AFF
3.13841995766062	#FB61D7	0.766083331523981	0.306947683016864	Malawi	1	#FB61D7
6.02492235949962	#53B400	0.513787263608138	0.649212401271548	Mexico	1	#53B400
