x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.179744664220422	0.806476384351236	United Arab Emirates	United Arab Emirates	1
0.712019888399158	0.353930096544114	Afghanistan	Afghanistan	1
NA	NA	Antigua and Barbuda	Antigua and Barbuda	1
0.144787980111601	0.813511946337128	Albania	Albania	1
0.140445534880691	0.763475582822376	Armenia	Armenia	1
0.629947673534967	0.383877884108223	Angola	Angola	1
0.201565451505743	0.792157098440446	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.106357339818052	0.863679421442933	Austria	Austria	1
0.149456108734829	0.887203501112719	Australia	Australia	1
0.145439346896237	0.784109506985075	Aruba	Aruba	1
0.170408406973967	0.70149324321166	Azerbaijan	Azerbaijan	1
0.0848622359250494	0.791879293880856	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.116236402718371	0.810223515620122	Barbados	Barbados	1
0.235653646568383	0.670479461407265	Bangladesh	Bangladesh	1
0.14435373558851	0.85820693764253	Belgium	Belgium	1
0.608561130772738	0.444594711840095	Burkina Faso	Burkina Faso	1
0.0965868380485051	0.758182094846277	Bulgaria	Bulgaria	1
0.237499185791519	0.786645471179526	Bahrain	Bahrain	1
0.499131510953818	0.371615720059348	Burundi	Burundi	1
0.565570922986734	0.466074210756677	Benin	Benin	1
0.143485246542328	0.851915481440053	Bermuda	Bermuda	1
0.189840849382287	0.830909884419243	Brunei Darussalam	Brunei Darussalam	1
0.357242113033849	0.635760352029682	Bolivia	Bolivia	1
0.177790563866513	0.742110854052164	Brazil	Brazil	1
0.154558481881147	0.774116903578979	Bahamas, The	Bahamas, The	1
0.26963328050025	0.638511795273774	Bhutan	Bhutan	1
0.281032199231387	0.413609052521898	Botswana	Botswana	1
0.0846451136635039	0.700378984704522	Belarus	Belarus	1
0.292431117962525	0.788969376626711	Belize	Belize	1
0.120470286818508	0.878652745174591	Canada	Canada	1
0.649054432550969	0.359777293471407	Congo, Dem. Rep.	Congo, Dem. Rep.	1
