size	colour	x	y	clickSelects	PANEL	fill
2	#C49A00	NA	NA	Andorra	1	#C49A00
2	#00C094	0.576861280587099	0.676072415857996	United Arab Emirates	1	#00C094
3.8	#A58AFF	0.789315413509347	0.221330673959561	Afghanistan	1	#A58AFF
2	#53B400	0.203736674121198	NA	Antigua and Barbuda	1	#53B400
2.80498447189992	#C49A00	0.41434526782031	0.700116001455224	Albania	1	#C49A00
2.80498447189992	#C49A00	0.230659834552837	0.726636646039329	Armenia	1	#C49A00
3.39427400463467	#FB61D7	0.733732114553705	0.244377431431202	Angola	1	#FB61D7
4.54558441227157	#53B400	0.321416939878846	0.696216096680243	Argentina	1	#53B400
2	#F8766D	NA	NA	American Samoa	1	#F8766D
3.39427400463467	#C49A00	0.131434961026554	0.747810977977319	Austria	1	#C49A00
3.8	#F8766D	0.171168334889376	0.770388773989953	Australia	1	#F8766D
2	#53B400	0.218826671298608	0.739745144909282	Aruba	1	#53B400
3.13841995766062	#C49A00	0.352356862149076	0.639642775259189	Azerbaijan	1	#C49A00
2.80498447189992	#C49A00	0.199394228890288	0.709754413548685	Bosnia and Herzegovina	1	#C49A00
2	#53B400	0.191903510866969	0.734612031111222	Barbados	1	#53B400
6.25957744383172	#A58AFF	0.680102915951972	0.399334230541985	Bangladesh	1	#A58AFF
3.60996894379985	#C49A00	0.138382873396009	0.761499788150272	Belgium	1	#C49A00
3.13841995766062	#FB61D7	0.711042838222203	0.324789880374164	Burkina Faso	1	#FB61D7
3.39427400463467	#C49A00	0.192120633128515	0.730994491298998	Bulgaria	1	#C49A00
2	#00C094	0.526814599300866	0.695045213167116	Bahrain	1	#00C094
2.80498447189992	#FB61D7	0.690416223375383	0.338543296258649	Burundi	1	#FB61D7
2.80498447189992	#FB61D7	0.711477082745294	0.313432196286744	Benin	1	#FB61D7
2	#00B6EB	NA	NA	Bermuda	1	#00B6EB
2	#F8766D	0.483498708122544	0.713948844361535	Brunei Darussalam	1	#F8766D
3.13841995766062	#53B400	0.593688255856873	0.40116751261512	Bolivia	1	#53B400
7.2168956286282	#53B400	0.424332891851402	0.582542727272348	Brazil	1	#53B400
2	#53B400	0.285700327854615	0.672298302203705	Bahamas, The	1	#53B400
2	#A58AFF	0.677171765421109	0.320284202045166	Bhutan	1	#A58AFF
2	#FB61D7	0.647968821243242	0.543815403544566	Botswana	1	#FB61D7
3.60996894379985	#C49A00	0.179093297435786	0.727970563965678	Belarus	1	#C49A00
2	#53B400	0.625822350565603	0.70375976358566	Belize	1	#53B400
4.41495341569977	#00B6EB	0.14674208046551	0.783963574083732	Canada	1	#00B6EB
4.41495341569977	#FB61D7	0.652745510997242	0.335227123089044	Congo, Dem. Rep.	1	#FB61D7
2.80498447189992	#FB61D7	0.599441995787828	0.363197975880255	Central African Republic	1	#FB61D7
2.80498447189992	#FB61D7	0.637329830427514	0.492531009696444	Congo, Rep.	1	#FB61D7
3.13841995766062	#C49A00	0.118407625333825	0.799894582480459	Switzerland	1	#C49A00
3.39427400463467	#FB61D7	0.804405410686758	0.398143965315398	Cote d'Ivoire	1	#FB61D7
3.60996894379985	#53B400	0.266702129969386	0.671009608275429	Chile	1	#53B400
