size	colour	x	y	clickSelects	PANEL	fill
2	#C49A00	NA	NA	Andorra	1	#C49A00
2	#00C094	0.703443559068111	0.448099761707533	United Arab Emirates	1	#00C094
3.39427400463467	#A58AFF	0.789206852378574	0.118010559841553	Afghanistan	1	#A58AFF
2	#53B400	NA	NA	Antigua and Barbuda	1	#53B400
2.80498447189992	#C49A00	0.592819766810691	0.613469861416569	Albania	1	#C49A00
2.80498447189992	#C49A00	0.443113967475085	0.660245156633318	Armenia	1	#C49A00
3.13841995766062	#FB61D7	0.751644701131207	0.147785432118911	Angola	1	#FB61D7
4.27683991532123	#53B400	0.289825650823979	0.644993648308473	Argentina	1	#53B400
2	#F8766D	NA	NA	American Samoa	1	#F8766D
3.39427400463467	#C49A00	0.257148750461385	0.71169258489466	Austria	1	#C49A00
3.60996894379985	#F8766D	0.337592548363984	0.733441907665289	Australia	1	#F8766D
2	#53B400	0.458638209175587	0.655766460689724	Aruba	1	#53B400
2.80498447189992	#C49A00	0.560794233232733	0.581772779204318	Azerbaijan	1	#C49A00
2.80498447189992	#C49A00	0.382536856503897	0.576205287004603	Bosnia and Herzegovina	1	#C49A00
2	#53B400	0.42151030245131	0.641645932350296	Barbados	1	#53B400
5.50884596413123	#A58AFF	0.686942267190655	0.379151786292819	Bangladesh	1	#A58AFF
3.39427400463467	#C49A00	0.24032177519161	0.726396084772271	Belgium	1	#C49A00
3.13841995766062	#FB61D7	0.638958247389105	0.194348668588396	Burkina Faso	1	#FB61D7
3.39427400463467	#C49A00	0.201891134898061	0.721326436584954	Bulgaria	1	#C49A00
2	#00C094	0.727544130099659	0.456551708910379	Bahrain	1	#00C094
2.80498447189992	#FB61D7	0.691610395813883	0.274964435505884	Burundi	1	#FB61D7
2.80498447189992	#FB61D7	0.641455153396878	0.186705052846902	Benin	1	#FB61D7
2	#00B6EB	NA	NA	Bermuda	1	#00B6EB
2	#F8766D	0.657522200751243	0.607296595662836	Brunei Darussalam	1	#F8766D
2.80498447189992	#53B400	0.6776060099442	0.2969782616602	Bolivia	1	#53B400
6.25957744383172	#53B400	0.62527954491174	0.483914887979587	Brazil	1	#53B400
2	#53B400	0.441376989382721	0.618456282246089	Bahamas, The	1	#53B400
2	#A58AFF	0.677388887682654	0.208993263258431	Bhutan	1	#A58AFF
2	#FB61D7	0.67326356471329	0.420637393869443	Botswana	1	#FB61D7
3.39427400463467	#C49A00	0.234459474129882	0.695777917942614	Belarus	1	#C49A00
2	#53B400	0.656762272835834	0.58415102945591	Belize	1	#53B400
4.12978872191586	#00B6EB	0.360716069218577	0.739252621367245	Canada	1	#00B6EB
3.9718012070186	#FB61D7	0.60628134702651	0.270057441698191	Congo, Dem. Rep.	1	#FB61D7
2.80498447189992	#FB61D7	0.590214299672145	0.202468086393646	Central African Republic	1	#FB61D7
2	#FB61D7	0.596185161864646	0.39464575605271	Congo, Rep.	1	#FB61D7
3.13841995766062	#C49A00	0.222951994267972	0.74390803293356	Switzerland	1	#C49A00
2.80498447189992	#FB61D7	0.759569663677617	0.260081559770372	Cote d'Ivoire	1	#FB61D7
3.39427400463467	#53B400	0.555040493301778	0.522052019530838	Chile	1	#53B400
3.13841995766062	#FB61D7	0.585003365395054	0.281459969750085	Cameroon	1	#FB61D7
14.5742594215325	#F8766D	0.552869270686323	0.309614758802366	China	1	#F8766D
3.9718012070186	#53B400	0.69150183468311	0.519520615739555	Colombia	1	#53B400
2.80498447189992	#53B400	0.745239594415615	0.596343267322891	Costa Rica	1	#53B400
3.39427400463467	#53B400	0.426612675597629	0.629097603002692	Cuba	1	#53B400
2	#FB61D7	0.704746292637384	0.389570407361434	Cape Verde	1	#FB61D7
NA	#53B400	NA	NA	Curacao	1	#53B400
2	#C49A00	0.330101830340665	0.717118324562602	Cyprus	1	#C49A00
3.60996894379985	#C49A00	0.182350131358968	0.726266873349206	Czech Republic	1	#C49A00
6.18282201390401	#C49A00	0.219260915821699	0.71557348798978	Germany	1	#C49A00
2	#00C094	0.801582821286666	0.235406738368112	Djibouti	1	#00C094
3.13841995766062	#C49A00	0.229791345506655	0.756270525852108	Denmark	1	#C49A00
2	#53B400	NA	NA	Dominica	1	#53B400
