size	colour	x	y	clickSelects	PANEL	fill
2	#C49A00	NA	NA	Andorra	1	#C49A00
2	#00C094	0.525837549123912	0.710427833083012	United Arab Emirates	1	#00C094
3.8	#A58AFF	0.798434548494257	0.24834156188412	Afghanistan	1	#A58AFF
2	#53B400	0.170408406973967	0.753306263793557	Antigua and Barbuda	1	#53B400
2.80498447189992	#C49A00	0.381234122934624	0.723751430969006	Albania	1	#C49A00
2.80498447189992	#C49A00	0.21177019779838	0.726618024393064	Armenia	1	#C49A00
3.39427400463467	#FB61D7	0.735251970384524	0.257226367354232	Angola	1	#FB61D7
4.66983145535444	#53B400	0.302093058601298	0.718129593964885	Argentina	1	#53B400
2	#F8766D	NA	NA	American Samoa	1	#F8766D
3.39427400463467	#C49A00	0.133497622511236	0.763418957816385	Austria	1	#C49A00
3.9718012070186	#F8766D	0.162700566689103	0.794703323542022	Australia	1	#F8766D
2	#53B400	0.209924658575244	0.759930629427225	Aruba	1	#53B400
3.13841995766062	#C49A00	0.288957161777797	0.6377342465338	Azerbaijan	1	#C49A00
3.13841995766062	#C49A00	0.172253946197104	0.731919873108303	Bosnia and Herzegovina	1	#C49A00
2	#53B400	0.161940638773693	0.757736695470299	Barbados	1	#53B400
6.55367983064247	#A58AFF	0.612795014872875	0.501388832781151	Bangladesh	1	#A58AFF
3.60996894379985	#C49A00	0.12850381049569	0.77885972287266	Belgium	1	#C49A00
3.39427400463467	#FB61D7	0.720813339991749	0.362710772808581	Burkina Faso	1	#FB61D7
3.39427400463467	#C49A00	0.172579629589422	0.736759600969283	Bulgaria	1	#C49A00
2	#00C094	0.462654971014178	0.727900257750186	Bahrain	1	#00C094
3.13841995766062	#FB61D7	0.664252990859153	0.368629416052156	Burundi	1	#FB61D7
2.80498447189992	#FB61D7	0.715493844583885	0.34285933782262	Benin	1	#FB61D7
2	#00B6EB	NA	NA	Bermuda	1	#00B6EB
2	#F8766D	0.386662179473261	0.739286824390997	Brunei Darussalam	1	#F8766D
3.13841995766062	#53B400	0.532676900362594	0.461247784071599	Bolivia	1	#53B400
7.51869549803212	#53B400	0.371029376641987	0.613694841306141	Brazil	1	#53B400
2	#53B400	0.277775365308205	0.690934769779257	Bahamas, The	1	#53B400
2	#A58AFF	0.653396877781879	0.369110918619872	Bhutan	1	#A58AFF
2	#FB61D7	0.605955663634192	0.585358016160776	Botswana	1	#FB61D7
3.60996894379985	#C49A00	0.175836463512604	0.724051277477238	Belarus	1	#C49A00
2	#53B400	0.551457975986278	0.730231003802122	Belize	1	#53B400
4.41495341569977	#00B6EB	0.136754456434418	0.806788391934579	Canada	1	#00B6EB
4.54558441227157	#FB61D7	0.679885793690427	0.345730871683442	Congo, Dem. Rep.	1	#FB61D7
2.80498447189992	#FB61D7	0.599876240310919	0.398187669179082	Central African Republic	1	#FB61D7
2.80498447189992	#FB61D7	0.608561130772738	0.510552202878047	Congo, Rep.	1	#FB61D7
3.13841995766062	#C49A00	0.122641509433962	0.812295078758733	Switzerland	1	#C49A00
3.39427400463467	#FB61D7	0.754684412792843	0.443299937374263	Cote d'Ivoire	1	#FB61D7
3.60996894379985	#53B400	0.240973141976247	0.725504905986719	Chile	1	#53B400
3.60996894379985	#FB61D7	0.648837310289424	0.437317068452753	Cameroon	1	#FB61D7
17.5468324748162	#F8766D	0.234025229606792	0.679868951494526	China	1	#F8766D
4.54558441227157	#53B400	0.359739019041622	0.663933762728228	Colombia	1	#53B400
2.80498447189992	#53B400	0.338026792887075	0.773499729017044	Costa Rica	1	#53B400
3.60996894379985	#53B400	0.151518770219511	0.779657033359691	Cuba	1	#53B400
2	#FB61D7	0.623542566819376	0.57831599360373	Cape Verde	1	#FB61D7
NA	#53B400	NA	NA	Curacao	1	#53B400
2	#C49A00	0.215461276244653	0.798234215694072	Cyprus	1	#C49A00
3.60996894379985	#C49A00	0.172579629589422	0.730865279875933	Czech Republic	1	#C49A00
6.33497404836523	#C49A00	0.106357339818052	0.770654037440834	Germany	1	#C49A00
2	#00C094	0.671960831144017	0.389478439230899	Djibouti	1	#00C094
3.13841995766062	#C49A00	0.108202879041188	0.789192836381893	Denmark	1	#C49A00
2	#53B400	0.335421325748529	0.741080582970018	Dominica	1	#53B400
3.13841995766062	#53B400	0.408157283366264	0.621358218794691	Dominican Republic	1	#53B400
4.27683991532123	#00C094	0.667618385913108	0.580002582708328	Algeria	1	#00C094
3.39427400463467	#53B400	0.47144842260677	0.627672477013003	Ecuador	1	#53B400
2.80498447189992	#C49A00	0.179093297435786	0.70467336435345	Estonia	1	#C49A00
5.31903600462544	#00C094	0.523340643116139	0.520510603260391	Egypt, Arab Rep.	1	#00C094
2.80498447189992	#FB61D7	0.658824934320516	0.313218997438688	Eritrea	1	#FB61D7
5.01197609552267	#C49A00	0.163460494604512	0.813857016843431	Spain	1	#C49A00
5.01197609552267	#FB61D7	0.703660681329657	0.309145037276165	Ethiopia	1	#FB61D7
3.13841995766062	#C49A00	0.1400112903576	0.785248087642436	Finland	1	#C49A00
2	#F8766D	0.367229737064941	0.618225601852558	Fiji	1	#F8766D
