x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.215244153983108	0.796999106503009	United Arab Emirates	United Arab Emirates	1
0.761740886293072	0.341725697602022	Afghanistan	Afghanistan	1
0.137840067742146	0.800555840939674	Antigua and Barbuda	Antigua and Barbuda	1
0.174750852204877	0.798697476649121	Albania	Albania	1
0.136971578695964	0.747721290048369	Armenia	Armenia	1
0.67565190959029	0.355418308110947	Angola	Angola	1
0.211553075536835	0.782763808017212	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.104186117202597	0.853494521036627	Austria	Austria	1
0.143919491065419	0.873104254654738	Australia	Australia	1
0.151410209088738	0.77848805001455	Aruba	Aruba	1
0.148696180819419	0.680179818977077	Azerbaijan	Azerbaijan	1
0.0960440323946414	0.790192324742661	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.117864819679962	0.805661972352328	Barbados	Barbados	1
0.268873352584841	0.650784980296968	Bangladesh	Bangladesh	1
0.133486766398159	0.844107691184548	Belgium	Belgium	1
0.62213127211933	0.421883904068424	Burkina Faso	Burkina Faso	1
0.0846451136635039	0.747351137324647	Bulgaria	Bulgaria	1
0.240647458583929	0.781188948790208	Bahrain	Bahrain	1
0.548635386586187	0.354812914590527	Burundi	Burundi	1
0.585980415572009	0.454353594583884	Benin	Benin	1
NA	NA	Bermuda	Bermuda	1
0.202108257159607	0.822378510194573	Brunei Darussalam	Brunei Darussalam	1
0.385685129296307	0.61978563976927	Bolivia	Bolivia	1
0.19906854549797	0.72956100457017	Brazil	Brazil	1
0.162266322166012	0.754715428372162	Bahamas, The	Bahamas, The	1
0.317183055778709	0.609626581647578	Bhutan	Bhutan	1
0.303721475562889	0.396328924854931	Botswana	Botswana	1
0.0857307249712313	0.687989889434165	Belarus	Belarus	1
0.321959745532709	0.777622333480015	Belize	Belize	1
0.118299064203053	0.867707777573784	Canada	Canada	1
0.685639533621382	0.348280137053797	Congo, Dem. Rep.	Congo, Dem. Rep.	1
0.531808411316412	0.305821263434615	Central African Republic	Central African Republic	1
0.481327485507089	0.474297377733977	Congo, Rep.	Congo, Rep.	1
