x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.364081464272532	0.76401523053047	United Arab Emirates	United Arab Emirates	1
0.825466270056669	0.301353588465342	Afghanistan	Afghanistan	1
NA	NA	Antigua and Barbuda	Antigua and Barbuda	1
0.255520333499794	0.741448075458559	Albania	Albania	1
0.202433940551925	0.687314569731852	Armenia	Armenia	1
0.723310245999522	0.273869558712207	Angola	Angola	1
0.265399396400113	0.752117518701359	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.113956618972143	0.813423778542566	Austria	Austria	1
0.155101287535011	0.841029419046821	Australia	Australia	1
0.186584015459105	0.77289623566461	Aruba	Aruba	1
0.246401198514884	0.627190214378093	Azerbaijan	Azerbaijan	1
0.122207264910871	0.65504705709013	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.139902729226828	0.792792514615047	Barbados	Barbados	1
0.389810452265671	0.578774314122015	Bangladesh	Bangladesh	1
0.128069565972599	0.817148107795618	Belgium	Belgium	1
0.678583060121154	0.386551420464878	Burkina Faso	Burkina Faso	1
0.110699785048961	0.739264022375163	Bulgaria	Bulgaria	1
0.311863560370845	0.763170035810186	Bahrain	Bahrain	1
0.651551338558742	0.324907310755715	Burundi	Burundi	1
0.66175608485138	0.40779567858476	Benin	Benin	1
NA	NA	Bermuda	Bermuda	1
0.300356080508935	0.787628618095612	Brunei Darussalam	Brunei Darussalam	1
0.468083027552815	0.566419041841814	Bolivia	Bolivia	1
0.233699546214473	0.679898594115112	Brazil	Brazil	1
0.235653646568383	0.712531699077389	Bahamas, The	Bahamas, The	1
0.512918774561956	0.484466316729197	Bhutan	Bhutan	1
0.414888073474173	0.593264615151568	Botswana	Botswana	1
0.128069565972599	0.702241149331048	Belarus	Belarus	1
0.418579151920446	0.763480143225542	Belize	Belize	1
0.137840067742146	0.838023353292571	Canada	Canada	1
0.728412619145841	0.351999525870085	Congo, Dem. Rep.	Congo, Dem. Rep.	1
0.566982217686779	0.365369867888541	Central African Republic	Central African Republic	1
0.515958486223592	0.487049785123304	Congo, Rep.	Congo, Rep.	1
0.117213452895325	0.844259704623448	Switzerland	Switzerland	1
0.587283149141281	0.433641003466552	Cote d'Ivoire	Cote d'Ivoire	1
0.225774583668063	0.788319899209009	Chile	Chile	1
0.563399700371279	0.448204650980375	Cameroon	Cameroon	1
0.171168334889376	0.719129842392847	China	China	1
0.275278459300432	0.700747997327452	Colombia	Colombia	1
0.269958963892568	0.817712457687535	Costa Rica	Costa Rica	1
0.132412011203509	0.79270928725725	Cuba	Cuba	1
0.481218924376316	0.661564253249373	Cape Verde	Cape Verde	1
NA	NA	Curacao	Curacao	1
0.200588401328788	0.826849225432624	Cyprus	Cyprus	1
0.134583233818963	0.761404779750959	Czech Republic	Czech Republic	1
0.0922443928175956	0.80975265399313	Germany	Germany	1
0.580660920164144	0.439862533487136	Djibouti	Djibouti	1
0.143268124280783	0.798005815502126	Denmark	Denmark	1
NA	NA	Dominica	Dominica	1
0.307412554009163	0.702149941267708	Dominican Republic	Dominican Republic	1
0.382862539896215	0.686741859100796	Algeria	Algeria	1
0.318920033871073	0.723264987964526	Ecuador	Ecuador	1
0.110699785048961	0.685709687850665	Estonia	Estonia	1
0.374069088303624	0.626546437464351	Egypt, Arab Rep.	Egypt, Arab Rep.	1
0.609212497557374	0.417437130946998	Eritrea	Eritrea	1
0.0911587815098682	0.835864762460191	Spain	Spain	1
0.709957226914475	0.381689650655256	Ethiopia	Ethiopia	1
0.149781792127147	0.8071722258678	Finland	Finland	1
0.314794710901709	0.659445565944703	Fiji	Fiji	1
0.470688494691361	0.664300115115978	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	1
NA	0.833846784058792	Faeroe Islands	Faeroe Islands	1
0.141096901665328	0.832022622791991	France	France	1
0.497720216253772	0.583670286955389	Gabon	Gabon	1
0.150867403434874	0.817771362895108	United Kingdom	United Kingdom	1
0.322502551186573	0.730187299938438	Grenada	Grenada	1
0.171819701674013	0.723554573565631	Georgia	Georgia	1
0.526271793647002	0.529057558862549	Ghana	Ghana	1
0.232288251514428	NA	Greenland	Greenland	1
0.605629980241874	0.459322913901526	Gambia, The	Gambia, The	1
0.664035868597607	0.32731976403106	Guinea	Guinea	1
0.594013939249191	0.371940268751399	Equatorial Guinea	Equatorial Guinea	1
0.0987580606639599	0.833428747101816	Greece	Greece	1
0.539190568208958	0.623130315458668	Guatemala	Guatemala	1
0.289934211954752	0.761323072527551	Guam	Guam	1
0.65741363962047	0.302415402336058	Guinea-Bissau	Guinea-Bissau	1
0.228380050806609	0.58912642931111	Guyana	Guyana	1
0.0989751829255054	0.843423630709497	Hong Kong SAR, China	Hong Kong SAR, China	1
0.47937338515318	0.682104309113551	Honduras	Honduras	1
0.118299064203053	0.742000264275365	Croatia	Croatia	1
