size	colour	x	y	clickSelects	PANEL	fill
2	#C49A00	NA	NA	Andorra	1	#C49A00
3.39427400463467	#00C094	NA	NA	United Arab Emirates	1	#00C094
4.66983145535444	#A58AFF	NA	NA	Afghanistan	1	#A58AFF
2	#53B400	NA	NA	Antigua and Barbuda	1	#53B400
2.80498447189992	#C49A00	NA	NA	Albania	1	#C49A00
2.80498447189992	#C49A00	NA	NA	Armenia	1	#C49A00
4.27683991532123	#FB61D7	NA	NA	Angola	1	#FB61D7
5.11769145362398	#53B400	NA	NA	Argentina	1	#53B400
2	#F8766D	NA	NA	American Samoa	1	#F8766D
3.39427400463467	#C49A00	NA	NA	Austria	1	#C49A00
4.27683991532123	#F8766D	NA	NA	Australia	1	#F8766D
2	#53B400	NA	NA	Aruba	1	#53B400
3.39427400463467	#C49A00	NA	NA	Azerbaijan	1	#C49A00
2.80498447189992	#C49A00	NA	NA	Bosnia and Herzegovina	1	#C49A00
2	#53B400	NA	NA	Barbados	1	#53B400
8.07749948580829	#A58AFF	NA	NA	Bangladesh	1	#A58AFF
3.60996894379985	#C49A00	NA	NA	Belgium	1	#C49A00
3.9718012070186	#FB61D7	NA	NA	Burkina Faso	1	#FB61D7
3.39427400463467	#C49A00	NA	NA	Bulgaria	1	#C49A00
2	#00C094	NA	NA	Bahrain	1	#00C094
3.60996894379985	#FB61D7	NA	NA	Burundi	1	#FB61D7
3.60996894379985	#FB61D7	NA	NA	Benin	1	#FB61D7
2	#00B6EB	NA	NA	Bermuda	1	#00B6EB
2	#F8766D	NA	NA	Brunei Darussalam	1	#F8766D
3.60996894379985	#53B400	NA	NA	Bolivia	1	#53B400
8.92473826220168	#53B400	NA	NA	Brazil	1	#53B400
2	#53B400	NA	NA	Bahamas, The	1	#53B400
2	#A58AFF	NA	NA	Bhutan	1	#A58AFF
2.80498447189992	#FB61D7	NA	NA	Botswana	1	#FB61D7
3.60996894379985	#C49A00	NA	NA	Belarus	1	#C49A00
2	#53B400	NA	NA	Belize	1	#53B400
4.90241278938748	#00B6EB	NA	NA	Canada	1	#00B6EB
5.9436024140372	#FB61D7	NA	NA	Congo, Dem. Rep.	1	#FB61D7
3.13841995766062	#FB61D7	NA	NA	Central African Republic	1	#FB61D7
3.13841995766062	#FB61D7	NA	NA	Congo, Rep.	1	#FB61D7
3.39427400463467	#C49A00	NA	NA	Switzerland	1	#C49A00
4.12978872191586	#FB61D7	NA	NA	Cote d'Ivoire	1	#FB61D7
3.9718012070186	#53B400	NA	NA	Chile	1	#53B400
4.27683991532123	#FB61D7	NA	NA	Cameroon	1	#FB61D7
20	#F8766D	NA	NA	China	1	#F8766D
5.41525987298185	#53B400	NA	NA	Colombia	1	#53B400
3.13841995766062	#53B400	NA	NA	Costa Rica	1	#53B400
3.60996894379985	#53B400	NA	NA	Cuba	1	#53B400
2	#FB61D7	NA	NA	Cape Verde	1	#FB61D7
2	#53B400	NA	NA	Curacao	1	#53B400
2	#C49A00	NA	NA	Cyprus	1	#C49A00
3.60996894379985	#C49A00	NA	NA	Czech Republic	1	#C49A00
6.40908153700972	#C49A00	NA	NA	Germany	1	#C49A00
2	#00C094	NA	NA	Djibouti	1	#00C094
3.13841995766062	#C49A00	NA	NA	Denmark	1	#C49A00
2	#53B400	NA	NA	Dominica	1	#53B400
3.60996894379985	#53B400	NA	NA	Dominican Republic	1	#53B400
5.01197609552267	#00C094	NA	NA	Algeria	1	#00C094
3.9718012070186	#53B400	NA	NA	Ecuador	1	#53B400
2	#C49A00	NA	NA	Estonia	1	#C49A00
6.40908153700972	#00C094	NA	NA	Egypt, Arab Rep.	1	#00C094
3.13841995766062	#FB61D7	NA	NA	Eritrea	1	#FB61D7
5.31903600462544	#C49A00	NA	NA	Spain	1	#C49A00
6.69382573174591	#FB61D7	NA	NA	Ethiopia	1	#FB61D7
3.13841995766062	#C49A00	NA	NA	Finland	1	#C49A00
2	#F8766D	NA	NA	Fiji	1	#F8766D
2	#F8766D	NA	NA	Micronesia, Fed. Sts.	1	#F8766D
2	#C49A00	NA	NA	Faeroe Islands	1	#C49A00
5.9436024140372	#C49A00	NA	NA	France	1	#C49A00
2.80498447189992	#FB61D7	NA	NA	Gabon	1	#FB61D7
5.8605699061149	#C49A00	NA	NA	United Kingdom	1	#C49A00
2	#53B400	NA	NA	Grenada	1	#53B400
3.13841995766062	#C49A00	NA	NA	Georgia	1	#C49A00
4.41495341569977	#FB61D7	NA	NA	Ghana	1	#FB61D7
2	#C49A00	NA	NA	Greenland	1	#C49A00
2.80498447189992	#FB61D7	NA	NA	Gambia, The	1	#FB61D7
3.60996894379985	#FB61D7	NA	NA	Guinea	1	#FB61D7
2	#FB61D7	NA	NA	Equatorial Guinea	1	#FB61D7
