x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.511398918731137	0.722036719378213	United Arab Emirates	United Arab Emirates	1
0.803211238248257	0.257984154347149	Afghanistan	Afghanistan	1
NA	NA	Antigua and Barbuda	Antigua and Barbuda	1
0.372874915865124	0.73505172998324	Albania	Albania	1
0.218283865644745	0.717328863175478	Armenia	Armenia	1
0.735686214907614	0.26105064544336	Angola	Angola	1
0.292322556831752	0.724656290964059	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.11938467551078	0.773242826305303	Austria	Austria	1
0.153038626050329	0.802227988767576	Australia	Australia	1
0.207536313698243	0.764863085485936	Aruba	Aruba	1
0.27679831513125	0.643891550876447	Azerbaijan	Azerbaijan	1
0.167477256443103	0.74313542463035	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.154992726404238	0.766277570534902	Barbados	Barbados	1
0.57414725231778	0.509206123876588	Bangladesh	Bangladesh	1
0.126006904487917	0.786912634798393	Belgium	Belgium	1
0.717882189460885	0.372032616915531	Burkina Faso	Burkina Faso	1
0.16932279566624	0.741646833029922	Bulgaria	Bulgaria	1
0.439205766767267	0.737532969339688	Bahrain	Bahrain	1
0.657956445274334	0.37646228852508	Burundi	Burundi	1
0.712562694053021	0.351724381545675	Benin	Benin	1
NA	NA	Bermuda	Bermuda	1
0.370486570988123	0.748730279249067	Brunei Darussalam	Brunei Darussalam	1
0.516609853008229	0.48435116654923	Bolivia	Bolivia	1
0.342694921510302	0.625721384524721	Brazil	Brazil	1
0.270176086154113	0.699419019837869	Bahamas, The	Bahamas, The	1
0.642432203573832	0.387363172228604	Bhutan	Bhutan	1
0.575449985887053	0.6005711410923	Botswana	Botswana	1
0.182350131358968	0.727396333200233	Belarus	Belarus	1
0.514547191523547	0.738615305024656	Belize	Belize	1
0.132412011203509	0.816714869494753	Canada	Canada	1
0.691718956944655	0.348901111951704	Congo, Dem. Rep.	Congo, Dem. Rep.	1
0.599441995787828	0.402974192336448	Central African Republic	Central African Republic	1
0.589888616279827	0.515769304101098	Congo, Rep.	Congo, Rep.	1
0.118299064203053	0.821248670309948	Switzerland	Switzerland	1
0.725915713138068	0.452466727773535	Cote d'Ivoire	Cote d'Ivoire	1
0.24151594763011	0.74141349240121	Chile	Chile	1
0.641020908873787	0.447245066147317	Cameroon	Cameroon	1
0.238259113706928	0.688039293801808	China	China	1
0.335964131402393	0.676182245567601	Colombia	Colombia	1
0.33227305295612	0.785554394721821	Costa Rica	Costa Rica	1
0.152170137004147	0.78367474854982	Cuba	Cuba	1
0.602373146318692	0.595598781505879	Cape Verde	Cape Verde	1
NA	NA	Curacao	Curacao	1
0.219586599214017	0.80391343777138	Cyprus	Cyprus	1
0.167151573050785	0.731328920864579	Czech Republic	Czech Republic	1
0.093330004125323	0.779310822752597	Germany	Germany	1
0.665664285559198	0.402073512710964	Djibouti	Djibouti	1
0.105271728510324	0.789363851500656	Denmark	Denmark	1
NA	NA	Dominica	Dominica	1
0.385142323642443	0.634940999594011	Dominican Republic	Dominican Republic	1
0.62213127211933	0.606858796958804	Algeria	Algeria	1
0.440182816944221	0.647436884305194	Ecuador	Ecuador	1
0.188863799205332	0.7070295726564	Estonia	Estonia	1
0.509444818377228	0.538116039686604	Egypt, Arab Rep.	Egypt, Arab Rep.	1
0.654156805697288	0.320621291845927	Eritrea	Eritrea	1
0.1400112903576	0.816369038921256	Spain	Spain	1
0.711477082745294	0.314569256809717	Ethiopia	Ethiopia	1
0.137840067742146	0.788691192033523	Finland	Finland	1
0.354202401372213	0.626659687476331	Fiji	Fiji	1
0.57772976963328	0.648779162970682	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	1
NA	0.809866664072304	Faeroe Islands	Faeroe Islands	1
0.155209848665784	0.796185454571297	France	France	1
0.517152658662093	0.53487169286688	Gabon	Gabon	1
0.145439346896237	0.79272714883632	United Kingdom	United Kingdom	1
0.413911023297219	0.652007548379323	Grenada	Grenada	1
0.20026271793647	0.712044876039311	Georgia	Georgia	1
0.62886206222724	0.472802325562394	Ghana	Ghana	1
NA	NA	Greenland	Greenland	1
0.632010335019649	0.41882577371135	Gambia, The	Gambia, The	1
0.706917515252839	0.263188714461491	Guinea	Guinea	1
0.585763293310463	0.317677551601627	Equatorial Guinea	Equatorial Guinea	1
0.151193086827192	0.804202263305291	Greece	Greece	1
0.603241635364874	0.549054926749854	Guatemala	Guatemala	1
0.287220183685433	0.72662296482983	Guam	Guam	1
0.681731332913564	0.275055643569225	Guinea-Bissau	Guinea-Bissau	1
0.284614716546888	0.567721797013186	Guyana	Guyana	1
0.12253294830319	0.812222872375255	Hong Kong SAR, China	Hong Kong SAR, China	1
0.583157826171917	0.602947491175905	Honduras	Honduras	1
0.156295459973511	0.721683668166369	Croatia	Croatia	1
0.61616040992683	0.446105725422762	Haiti	Haiti	1
0.141096901665328	0.703100025260834	Hungary	Hungary	1
0.375263260742124	0.555151425716943	Indonesia	Indonesia	1
0.23435091299911	0.771794138232586	Ireland	Ireland	1
0.28787155047007	0.79318318915302	Israel	Israel	1
NA	NA	Isle of Man	Isle of Man	1
0.426938358989947	0.511555111541191	India	India	1
0.636027096858241	0.511395497430345	Iraq	Iraq	1
0.645580476366242	0.414931569440327	Iran, Islamic Rep.	Iran, Islamic Rep.	1
0.179093297435786	0.836332203784809	Iceland	Iceland	1
0.112002518618234	0.802254591119384	Italy	Italy	1
0.108962806956597	0.783822201585554	Channel Islands	Channel Islands	1
0.321742623271164	0.734523103249467	Jamaica	Jamaica	1
0.705723342814339	0.697296532197225	Jordan	Jordan	1
0.149781792127147	0.833041112832621	Japan	Japan	1
0.718533556245522	0.551719722333772	Kenya	Kenya	1
0.398061098204399	0.632107849126511	Kyrgyz Republic	Kyrgyz Republic	1
0.691718956944655	0.417115622523725	Cambodia	Cambodia	1
NA	NA	Kiribati	Kiribati	1
0.687810756236837	0.462914231395541	Comoros	Comoros	1
NA	NA	St. Kitts and Nevis	St. Kitts and Nevis	1
0.25497752784593	0.705178429004194	Korea, Dem. Rep.	Korea, Dem. Rep.	1
0.166065961743057	0.685341055261331	Korea, Rep.	Korea, Rep.	1
0.476539939640011	0.665267680654577	Kosovo	Kosovo	1
0.449953318713768	0.742294030246038	Kuwait	Kuwait	1
NA	NA	Cayman Islands	Cayman Islands	1
0.287654428208524	0.695476551299995	Kazakhstan	Kazakhstan	1
0.64471198732006	0.413394333539451	Lao PDR	Lao PDR	1
0.355939379464576	0.676068235488427	Lebanon	Lebanon	1
0.389050524350262	0.723429922545733	St. Lucia	St. Lucia	1
NA	NA	Liechtenstein	Liechtenstein	1
0.280055149054433	0.707681710309282	Sri Lanka	Sri Lanka	1
0.703986364721975	0.304129353859657	Liberia	Liberia	1
0.537019345593504	0.496534663643475	Lesotho	Lesotho	1
0.180178908743513	0.723264607930929	Lithuania	Lithuania	1
