x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.576861280587099	0.676072415857996	United Arab Emirates	United Arab Emirates	1
0.789315413509347	0.221330673959561	Afghanistan	Afghanistan	1
0.203736674121198	NA	Antigua and Barbuda	Antigua and Barbuda	1
0.41434526782031	0.700116001455224	Albania	Albania	1
0.230659834552837	0.726636646039329	Armenia	Armenia	1
0.733732114553705	0.244377431431202	Angola	Angola	1
0.321416939878846	0.696216096680243	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.131434961026554	0.747810977977319	Austria	Austria	1
0.171168334889376	0.770388773989953	Australia	Australia	1
0.218826671298608	0.739745144909282	Aruba	Aruba	1
0.352356862149076	0.639642775259189	Azerbaijan	Azerbaijan	1
0.199394228890288	0.709754413548685	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.191903510866969	0.734612031111222	Barbados	Barbados	1
0.680102915951972	0.399334230541985	Bangladesh	Bangladesh	1
0.138382873396009	0.761499788150272	Belgium	Belgium	1
0.711042838222203	0.324789880374164	Burkina Faso	Burkina Faso	1
0.192120633128515	0.730994491298998	Bulgaria	Bulgaria	1
0.526814599300866	0.695045213167116	Bahrain	Bahrain	1
0.690416223375383	0.338543296258649	Burundi	Burundi	1
0.711477082745294	0.313432196286744	Benin	Benin	1
NA	NA	Bermuda	Bermuda	1
0.483498708122544	0.713948844361535	Brunei Darussalam	Brunei Darussalam	1
0.593688255856873	0.40116751261512	Bolivia	Bolivia	1
0.424332891851402	0.582542727272348	Brazil	Brazil	1
0.285700327854615	0.672298302203705	Bahamas, The	Bahamas, The	1
0.677171765421109	0.320284202045166	Bhutan	Bhutan	1
0.647968821243242	0.543815403544566	Botswana	Botswana	1
0.179093297435786	0.727970563965678	Belarus	Belarus	1
0.625822350565603	0.70375976358566	Belize	Belize	1
0.14674208046551	0.783963574083732	Canada	Canada	1
0.652745510997242	0.335227123089044	Congo, Dem. Rep.	Congo, Dem. Rep.	1
0.599441995787828	0.363197975880255	Central African Republic	Central African Republic	1
0.637329830427514	0.492531009696444	Congo, Rep.	Congo, Rep.	1
0.118407625333825	0.799894582480459	Switzerland	Switzerland	1
0.804405410686758	0.398143965315398	Cote d'Ivoire	Cote d'Ivoire	1
0.266702129969386	0.671009608275429	Chile	Chile	1
0.648511626897106	0.403353085832906	Cameroon	Cameroon	1
0.294602340577979	0.659865123036067	China	China	1
0.427915409166902	0.620464759807555	Colombia	Colombia	1
0.364081464272532	0.730361355325979	Costa Rica	Costa Rica	1
0.206450702390516	0.760451655489056	Cuba	Cuba	1
0.674674859413335	0.530503966733684	Cape Verde	Cape Verde	1
NA	NA	Curacao	Curacao	1
0.204062357513516	0.78281663268723	Cyprus	Cyprus	1
0.207319191436698	0.727213157006358	Czech Republic	Czech Republic	1
0.105271728510324	0.748846189496229	Germany	Germany	1
0.695952841044792	0.349987628006241	Djibouti	Djibouti	1
0.133497622511236	0.790458348260737	Denmark	Denmark	1
NA	NA	Dominica	Dominica	1
0.479590507414725	0.591673794513478	Dominican Republic	Dominican Republic	1
0.73709750960766	0.524531738752897	Algeria	Algeria	1
0.546681286232277	0.580171317625505	Ecuador	Ecuador	1
0.179093297435786	0.70895216262489	Estonia	Estonia	1
0.55113229259396	0.474493855103754	Egypt, Arab Rep.	Egypt, Arab Rep.	1
0.658933495451289	0.318403795805971	Eritrea	Eritrea	1
0.240864580845474	0.782660058845163	Spain	Spain	1
0.688353561890701	0.318431538258571	Ethiopia	Ethiopia	1
0.136754456434418	0.754898604566035	Finland	Finland	1
0.386662179473261	0.595638304999992	Fiji	Fiji	1
0.657847884143561	0.633634064053068	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	1
NA	NA	Faeroe Islands	Faeroe Islands	1
0.163894739127603	0.770495183397183	France	France	1
0.506405106715591	0.443079137854261	Gabon	Gabon	1
0.136754456434418	0.768519008691482	United Kingdom	United Kingdom	1
0.424115769589856	0.636857889058541	Grenada	Grenada	1
0.215895520767744	0.704601918037166	Georgia	Georgia	1
0.682925505352064	0.438592841238722	Ghana	Ghana	1
NA	NA	Greenland	Greenland	1
0.640803786612241	0.327330785005379	Gambia, The	Gambia, The	1
0.703226436806566	0.208887993951994	Guinea	Guinea	1
0.570130490479189	0.27971105513554	Equatorial Guinea	Equatorial Guinea	1
0.199285667759515	0.773930687116326	Greece	Greece	1
0.626799400742558	0.501398333621083	Guatemala	Guatemala	1
0.339872332110211	0.694196598144455	Guam	Guam	1
0.654916733612697	0.234434612426345	Guinea-Bissau	Guinea-Bissau	1
0.389701891134898	0.541956659220415	Guyana	Guyana	1
0.211227392144517	0.770001139720759	Hong Kong SAR, China	Hong Kong SAR, China	1
0.675109103936427	0.517870129826698	Honduras	Honduras	1
0.170951212627831	0.729877192523082	Croatia	Croatia	1
0.580660920164144	0.401132549524173	Haiti	Haiti	1
0.186692576589878	0.715910957824138	Hungary	Hungary	1
0.47503093992227	0.50029167578589	Indonesia	Indonesia	1
0.308172481924572	0.747883944427991	Ireland	Ireland	1
0.323479601363528	0.764376642481456	Israel	Israel	1
NA	NA	Isle of Man	Isle of Man	1
0.487624031091908	0.466611578263188	India	India	1
0.694975790867838	0.568074088157838	Iraq	Iraq	1
0.635267168942832	0.490503150421517	Iran, Islamic Rep.	Iran, Islamic Rep.	1
0.20503940769047	0.817588946768429	Iceland	Iceland	1
