colour	x	y	group	clickSelects	PANEL
#C49A00	0.705831903945111	0.693462373234568	18	Belarus	1
#C49A00	0.722984562607203	0.685671684490939	18	Belarus	1
#C49A00	0.740137221269296	0.701329068697647	18	Belarus	1
#C49A00	0.757289879931389	0.695020510983294	18	Belarus	1
#C49A00	0.774442538593481	0.687989889434165	18	Belarus	1
#C49A00	0.791595197255574	0.69574257481807	18	Belarus	1
#C49A00	0.808747855917666	0.702013129172698	18	Belarus	1
#C49A00	0.825900514579759	0.700378984704522	18	Belarus	1
#C49A00	0.843053173241851	0.709005747362102	18	Belarus	1
#C49A00	0.860205831903944	0.721448047336074	18	Belarus	1
#C49A00	0.877358490566037	0.725385195403585	18	Belarus	1
#C49A00	0.894511149228129	0.724625128209084	18	Belarus	1
#C49A00	0.911663807890222	0.72458712484936	18	Belarus	1
#C49A00	0.928816466552314	0.728425464181586	18	Belarus	1
#C49A00	0.945969125214407	NA	18	Belarus	1
#53B400	0.0540308747855932	0.576423426289425	20	Belize	1
#53B400	0.0711835334476857	0.58415102945591	20	Belize	1
#53B400	0.0883361921097783	0.592045847405187	20	Belize	1
#53B400	0.105488850771871	0.600100659498905	20	Belize	1
#53B400	0.122641509433963	0.608330287047357	20	Belize	1
#53B400	0.139794168096056	0.616647702356774	20	Belize	1
#53B400	0.156946826758149	0.624979938976485	20	Belize	1
#53B400	0.174099485420241	0.633231228439982	20	Belize	1
#53B400	0.191252144082334	0.641275019559379	20	Belize	1
#53B400	0.208404802744426	0.649095350923594	20	Belize	1
#53B400	0.225557461406519	0.656637877728219	20	Belize	1
#53B400	0.242710120068611	0.663942503500965	20	Belize	1
#53B400	0.259862778730704	0.671042671198391	20	Belize	1
#53B400	0.277015437392797	0.677963463037914	20	Belize	1
#53B400	0.294168096054889	0.684713239758675	20	Belize	1
#53B400	0.311320754716982	0.691269199344838	20	Belize	1
#53B400	0.328473413379074	0.69762336109086	20	Belize	1
#53B400	0.345626072041167	0.70375976358566	20	Belize	1
#53B400	0.362778730703259	0.709638503301524	20	Belize	1
#53B400	0.379931389365352	0.715251979566506	20	Belize	1
#53B400	0.397084048027445	0.720569029625633	20	Belize	1
#53B400	0.414236706689537	0.725559630824722	20	Belize	1
#53B400	0.43138936535163	0.730231003802122	20	Belize	1
#53B400	0.448542024013722	0.734583148557831	20	Belize	1
#53B400	0.465694682675815	0.738615305024656	20	Belize	1
#53B400	0.482847341337907	0.742333173706555	20	Belize	1
#53B400	0.5	0.745758036484974	20	Belize	1
#53B400	0.517152658662093	0.748912695375748	20	Belize	1
#53B400	0.534305317324185	0.751820332428309	20	Belize	1
#53B400	0.551457975986278	0.754521611237563	20	Belize	1
#53B400	0.56861063464837	0.75702641267704	20	Belize	1
#53B400	0.585763293310463	0.759353738426599	20	Belize	1
#53B400	0.602915951972555	0.761499028083077	20	Belize	1
#53B400	0.620068610634648	0.763480143225542	20	Belize	1
#53B400	0.637221269296741	0.765330146776957	20	Belize	1
#53B400	0.654373927958833	0.767011035377595	20	Belize	1
#53B400	0.671526586620926	0.768468464223048	20	Belize	1
#53B400	0.688679245283018	0.769708133817279	20	Belize	1
#53B400	0.705831903945111	0.77082885289557	20	Belize	1
#53B400	0.722984562607203	0.771945771637889	20	Belize	1
#53B400	0.740137221269296	0.773298311210501	20	Belize	1
#53B400	0.757289879931389	0.77513387348522	20	Belize	1
#53B400	0.774442538593481	0.777622333480015	20	Belize	1
#53B400	0.791595197255574	0.7808168958985	20	Belize	1
#53B400	0.808747855917666	0.784654095129934	20	Belize	1
#53B400	0.825900514579759	0.788969376626711	20	Belize	1
#53B400	0.843053173241851	0.793489876266002	20	Belize	1
#53B400	0.860205831903944	0.797928288648287	20	Belize	1
#53B400	0.877358490566037	0.802067614589536	20	Belize	1
#53B400	0.894511149228129	0.805822726563966	20	Belize	1
#53B400	0.911663807890222	0.8092730515934	20	Belize	1
#53B400	0.928816466552314	0.812591124930991	20	Belize	1
#53B400	0.945969125214407	NA	20	Belize	1
#00B6EB	0.0540308747855932	0.73593492806325	34	Canada	1
#00B6EB	0.0711835334476857	0.739252621367245	34	Canada	1
#00B6EB	0.0883361921097783	0.73957945026088	34	Canada	1
#00B6EB	0.105488850771871	0.739792269075341	34	Canada	1
#00B6EB	0.122641509433963	0.745956414022738	34	Canada	1
#00B6EB	0.139794168096056	0.747449946059931	34	Canada	1
#00B6EB	0.156946826758149	0.749509728157027	34	Canada	1
#00B6EB	0.174099485420241	0.752679208358095	34	Canada	1
#00B6EB	0.191252144082334	0.754948008933678	34	Canada	1
#00B6EB	0.208404802744426	0.757254812868986	34	Canada	1
#00B6EB	0.225557461406519	0.760355887022549	34	Canada	1
#00B6EB	0.242710120068611	0.765478739913481	34	Canada	1
#00B6EB	0.259862778730704	0.763992808548233	34	Canada	1
#00B6EB	0.277015437392797	0.76755752369044	34	Canada	1
#00B6EB	0.294168096054889	0.768724226833998	34	Canada	1
#00B6EB	0.311320754716982	0.773151618241963	34	Canada	1
#00B6EB	0.328473413379074	0.778361878860263	34	Canada	1
#00B6EB	0.345626072041167	0.783963574083732	34	Canada	1
#00B6EB	0.362778730703259	0.788858406816314	34	Canada	1
#00B6EB	0.379931389365352	0.794102870458366	34	Canada	1
#00B6EB	0.397084048027445	0.797401562082498	34	Canada	1
#00B6EB	0.414236706689537	0.803641713749347	34	Canada	1
#00B6EB	0.43138936535163	0.806788391934579	34	Canada	1
#00B6EB	0.448542024013722	0.812333082118458	34	Canada	1
#00B6EB	0.465694682675815	0.816714869494753	34	Canada	1
#00B6EB	0.482847341337907	0.816494450008349	34	Canada	1
#00B6EB	0.5	0.818622638152949	34	Canada	1
#00B6EB	0.517152658662093	0.823289450727182	34	Canada	1
#00B6EB	0.534305317324185	0.824376346815317	34	Canada	1
#00B6EB	0.551457975986278	0.828370499922417	34	Canada	1
#00B6EB	0.56861063464837	0.833223528959302	34	Canada	1
#00B6EB	0.585763293310463	0.835971171867422	34	Canada	1
#00B6EB	0.602915951972555	0.832345651349654	34	Canada	1
#00B6EB	0.620068610634648	0.838023353292571	34	Canada	1
#00B6EB	0.637221269296741	0.840778596872636	34	Canada	1
#00B6EB	0.654373927958833	0.842579956123602	34	Canada	1
#00B6EB	0.671526586620926	0.846520904527087	34	Canada	1
#00B6EB	0.688679245283018	0.850416248898901	34	Canada	1
#00B6EB	0.705831903945111	0.853251299534386	34	Canada	1
#00B6EB	0.722984562607203	0.856686803253529	34	Canada	1
#00B6EB	0.740137221269296	0.862197290413657	34	Canada	1
#00B6EB	0.757289879931389	0.866111636465334	34	Canada	1
#00B6EB	0.774442538593481	0.867707777573784	34	Canada	1
#00B6EB	0.791595197255574	0.871584120265737	34	Canada	1
#00B6EB	0.808747855917666	0.876296536871638	34	Canada	1
#00B6EB	0.825900514579759	0.878652745174591	34	Canada	1
#00B6EB	0.843053173241851	0.884125228974993	34	Canada	1
#00B6EB	0.860205831903944	0.886625850044899	34	Canada	1
#00B6EB	0.877358490566037	0.889126471114806	34	Canada	1
#00B6EB	0.894511149228129	0.884403793601778	34	Canada	1
#00B6EB	0.911663807890222	0.886523240973642	34	Canada	1
#00B6EB	0.928816466552314	0.888571242029223	34	Canada	1
#00B6EB	0.945969125214407	NA	34	Canada	1
#FB61D7	0.0540308747855932	0.266699844866485	44	Congo, Dem. Rep.	1
#FB61D7	0.0711835334476857	0.270057441698191	44	Congo, Dem. Rep.	1
#FB61D7	0.0883361921097783	0.273453801956816	44	Congo, Dem. Rep.	1
#FB61D7	0.105488850771871	0.276982793940881	44	Congo, Dem. Rep.	1
#FB61D7	0.122641509433963	0.280722324537823	44	Congo, Dem. Rep.	1
#FB61D7	0.139794168096056	0.28481224611143	44	Congo, Dem. Rep.	1
#FB61D7	0.156946826758149	0.289393171092684	44	Congo, Dem. Rep.	1
#FB61D7	0.174099485420241	0.294417975315526	44	Congo, Dem. Rep.	1
#FB61D7	0.191252144082334	0.299793170515032	44	Congo, Dem. Rep.	1
#FB61D7	0.208404802744426	0.305370923621874	44	Congo, Dem. Rep.	1
#FB61D7	0.225557461406519	0.310933095351228	44	Congo, Dem. Rep.	1
#FB61D7	0.242710120068611	0.316176038858891	44	Congo, Dem. Rep.	1
#FB61D7	0.259862778730704	0.320881614860043	44	Congo, Dem. Rep.	1
#FB61D7	0.277015437392797	0.324909590957298	44	Congo, Dem. Rep.	1
#FB61D7	0.294168096054889	0.328236785101223	44	Congo, Dem. Rep.	1
#FB61D7	0.311320754716982	0.330925142768171	44	Congo, Dem. Rep.	1
#FB61D7	0.328473413379074	0.333177221865475	44	Congo, Dem. Rep.	1
#FB61D7	0.345626072041167	0.335227123089044	44	Congo, Dem. Rep.	1
#FB61D7	0.362778730703259	0.337284624984556	44	Congo, Dem. Rep.	1
#FB61D7	0.379931389365352	0.339412053061963	44	Congo, Dem. Rep.	1
#FB61D7	0.397084048027445	0.341593825943777	44	Congo, Dem. Rep.	1
#FB61D7	0.414236706689537	0.34375203674256	44	Congo, Dem. Rep.	1
#FB61D7	0.43138936535163	0.345730871683442	44	Congo, Dem. Rep.	1
#FB61D7	0.448542024013722	0.347452423878986	44	Congo, Dem. Rep.	1
#FB61D7	0.465694682675815	0.348901111951704	44	Congo, Dem. Rep.	1
#FB61D7	0.482847341337907	0.350225529038121	44	Congo, Dem. Rep.	1
#FB61D7	0.5	0.351620252340028	44	Congo, Dem. Rep.	1
#FB61D7	0.517152658662093	0.353171169450407	44	Congo, Dem. Rep.	1
#FB61D7	0.534305317324185	0.354823935564848	44	Congo, Dem. Rep.	1
#FB61D7	0.551457975986278	0.356415136236534	44	Congo, Dem. Rep.	1
#FB61D7	0.56861063464837	0.357415004630899	44	Congo, Dem. Rep.	1
#FB61D7	0.585763293310463	0.357161902255131	44	Congo, Dem. Rep.	1
#FB61D7	0.602915951972555	0.355351422197831	44	Congo, Dem. Rep.	1
#FB61D7	0.620068610634648	0.351999525870085	44	Congo, Dem. Rep.	1
#FB61D7	0.637221269296741	0.347440262803873	44	Congo, Dem. Rep.	1
#FB61D7	0.654373927958833	0.342437120496075	44	Congo, Dem. Rep.	1
#FB61D7	0.671526586620926	0.338041271876682	44	Congo, Dem. Rep.	1
#FB61D7	0.688679245283018	0.335132874756926	44	Congo, Dem. Rep.	1
#FB61D7	0.705831903945111	0.334287680036642	44	Congo, Dem. Rep.	1
#FB61D7	0.722984562607203	0.335637559374073	44	Congo, Dem. Rep.	1
#FB61D7	0.740137221269296	0.338901667940856	44	Congo, Dem. Rep.	1
#FB61D7	0.757289879931389	0.343424827815327	44	Congo, Dem. Rep.	1
#FB61D7	0.774442538593481	0.348280137053797	44	Congo, Dem. Rep.	1
#FB61D7	0.791595197255574	0.352758832997389	44	Congo, Dem. Rep.	1
#FB61D7	0.808747855917666	0.35658843155688	44	Congo, Dem. Rep.	1
#FB61D7	0.825900514579759	0.359777293471407	44	Congo, Dem. Rep.	1
#FB61D7	0.843053173241851	0.362536337387443	44	Congo, Dem. Rep.	1
#FB61D7	0.860205831903944	0.365349346074289	44	Congo, Dem. Rep.	1
#FB61D7	0.877358490566037	0.368591032658833	44	Congo, Dem. Rep.	1
#FB61D7	0.894511149228129	0.372324102684622	44	Congo, Dem. Rep.	1
#FB61D7	0.911663807890222	0.376572498268282	44	Congo, Dem. Rep.	1
#FB61D7	0.928816466552314	0.381242731144889	44	Congo, Dem. Rep.	1
#FB61D7	0.945969125214407	NA	44	Congo, Dem. Rep.	1
#FB61D7	0.0540308747855932	0.196031837390617	37	Central African Republic	1
#FB61D7	0.0711835334476857	0.202468086393646	37	Central African Republic	1
#FB61D7	0.0883361921097783	0.209060149171548	37	Central African Republic	1
#FB61D7	0.105488850771871	0.215940277416164	37	Central African Republic	1
#FB61D7	0.122641509433963	0.223185997981337	37	Central African Republic	1
#FB61D7	0.139794168096056	0.230992268102453	37	Central African Republic	1
#FB61D7	0.156946826758149	0.23952136212554	37	Central African Republic	1
#FB61D7	0.174099485420241	0.248835985594143	37	Central African Republic	1
#FB61D7	0.191252144082334	0.258912576425231	37	Central African Republic	1
#FB61D7	0.208404802744426	0.269681208436912	37	Central African Republic	1
#FB61D7	0.225557461406519	0.281095137496725	37	Central African Republic	1
#FB61D7	0.242710120068611	0.293085577523567	37	Central African Republic	1
#FB61D7	0.259862778730704	0.305418807855127	37	Central African Republic	1
#FB61D7	0.277015437392797	0.317799162352747	37	Central African Republic	1
#FB61D7	0.294168096054889	0.329985319682172	37	Central African Republic	1
#FB61D7	0.311320754716982	0.341719617064467	37	Central African Republic	1
#FB61D7	0.328473413379074	0.35283749995202	37	Central African Republic	1
#FB61D7	0.345626072041167	0.363197975880255	37	Central African Republic	1
#FB61D7	0.362778730703259	0.372660812451786	37	Central African Republic	1
#FB61D7	0.379931389365352	0.381016231120929	37	Central African Republic	1
#FB61D7	0.397084048027445	0.388101957541659	37	Central African Republic	1
#FB61D7	0.414236706689537	0.393817282810704	37	Central African Republic	1
#FB61D7	0.43138936535163	0.398187669179082	37	Central African Republic	1
#FB61D7	0.448542024013722	0.401237058763418	37	Central African Republic	1
#FB61D7	0.465694682675815	0.402974192336448	37	Central African Republic	1
#FB61D7	0.482847341337907	0.40341465127566	37	Central African Republic	1
#FB61D7	0.5	0.402589218302433	37	Central African Republic	1
#FB61D7	0.517152658662093	0.400621784369469	37	Central African Republic	1
#FB61D7	0.534305317324185	0.397582275658662	37	Central African Republic	1
#FB61D7	0.551457975986278	0.393555819695797	37	Central African Republic	1
#FB61D7	0.56861063464837	0.388403324184278	37	Central African Republic	1
#FB61D7	0.585763293310463	0.381954154038942	37	Central African Republic	1
#FB61D7	0.602915951972555	0.37420108862144	37	Central African Republic	1
#FB61D7	0.620068610634648	0.365369867888541	37	Central African Republic	1
#FB61D7	0.637221269296741	0.355833684832742	37	Central African Republic	1
#FB61D7	0.654373927958833	0.345981693857627	37	Central African Republic	1
#FB61D7	0.671526586620926	0.336225851382617	37	Central African Republic	1
#FB61D7	0.688679245283018	0.327055640680971	37	Central African Republic	1
#FB61D7	0.705831903945111	0.318967765664292	37	Central African Republic	1
#FB61D7	0.722984562607203	0.312435748194754	37	Central African Republic	1
#FB61D7	0.740137221269296	0.307917528757047	37	Central African Republic	1
#FB61D7	0.757289879931389	0.305738796144013	37	Central African Republic	1
#FB61D7	0.774442538593481	0.305821263434615	37	Central African Republic	1
#FB61D7	0.791595197255574	0.308055100919251	37	Central African Republic	1
#FB61D7	0.808747855917666	0.312323258249969	37	Central African Republic	1
#FB61D7	0.825900514579759	0.31857823122711	37	Central African Republic	1
#FB61D7	0.843053173241851	0.32667978745329	37	Central African Republic	1
#FB61D7	0.860205831903944	0.336262714641551	37	Central African Republic	1
#FB61D7	0.877358490566037	0.346869072307206	37	Central African Republic	1
#FB61D7	0.894511149228129	0.35809488473638	37	Central African Republic	1
#FB61D7	0.911663807890222	0.369543396853541	37	Central African Republic	1
#FB61D7	0.928816466552314	0.380873338488363	37	Central African Republic	1
#FB61D7	0.945969125214407	NA	37	Central African Republic	1
#FB61D7	0.0540308747855932	0.384580946263136	45	Congo, Rep.	1
#FB61D7	0.0711835334476857	0.39464575605271	45	Congo, Rep.	1
#FB61D7	0.0883361921097783	0.404157616958285	45	Congo, Rep.	1
#FB61D7	0.105488850771871	0.413046222764369	45	Congo, Rep.	1
#FB61D7	0.122641509433963	0.421304352832617	45	Congo, Rep.	1
#FB61D7	0.139794168096056	0.428924786524678	45	Congo, Rep.	1
#FB61D7	0.156946826758149	0.435970989451294	45	Congo, Rep.	1
#FB61D7	0.174099485420241	0.442537209944582	45	Congo, Rep.	1
#FB61D7	0.191252144082334	0.44872491697501	45	Congo, Rep.	1
#FB61D7	0.208404802744426	0.454604036724471	45	Congo, Rep.	1
#FB61D7	0.225557461406519	0.460197751242397	45	Congo, Rep.	1
#FB61D7	0.242710120068611	0.465528102477428	45	Congo, Rep.	1
#FB61D7	0.259862778730704	0.470571148312937	45	Congo, Rep.	1
#FB61D7	0.277015437392797	0.475349310731165	45	Congo, Rep.	1
#FB61D7	0.294168096054889	0.479885011714345	45	Congo, Rep.	1
#FB61D7	0.311320754716982	0.484233356134082	45	Congo, Rep.	1
#FB61D7	0.328473413379074	0.488440708089239	45	Congo, Rep.	1
#FB61D7	0.345626072041167	0.492531009696444	45	Congo, Rep.	1
#FB61D7	0.362778730703259	0.496465877562371	45	Congo, Rep.	1
#FB61D7	0.379931389365352	0.500221749603995	45	Congo, Rep.	1
#FB61D7	0.397084048027445	0.503829408542692	45	Congo, Rep.	1
#FB61D7	0.414236706689537	0.507296455050405	45	Congo, Rep.	1
#FB61D7	0.43138936535163	0.510552202878047	45	Congo, Rep.	1
#FB61D7	0.448542024013722	0.513433617612398	45	Congo, Rep.	1
#FB61D7	0.465694682675815	0.515769304101098	45	Congo, Rep.	1
#FB61D7	0.482847341337907	0.517187209452439	45	Congo, Rep.	1
#FB61D7	0.5	0.517306159968379	45	Congo, Rep.	1
#FB61D7	0.517152658662093	0.515955900597348	45	Congo, Rep.	1
#FB61D7	0.534305317324185	0.513160373455976	45	Congo, Rep.	1
#FB61D7	0.551457975986278	0.509075392319134	45	Congo, Rep.	1
#FB61D7	0.56861063464837	0.503981041947995	45	Congo, Rep.	1
#FB61D7	0.585763293310463	0.498281678090034	45	Congo, Rep.	1
#FB61D7	0.602915951972555	0.492482745429593	45	Congo, Rep.	1
#FB61D7	0.620068610634648	0.487049785123304	45	Congo, Rep.	1
#FB61D7	0.637221269296741	0.482317606770344	45	Congo, Rep.	1
#FB61D7	0.654373927958833	0.478471666766172	45	Congo, Rep.	1
#FB61D7	0.671526586620926	0.475543507899359	45	Congo, Rep.	1
#FB61D7	0.688679245283018	0.473392517738923	45	Congo, Rep.	1
#FB61D7	0.705831903945111	0.471909626642453	45	Congo, Rep.	1
#FB61D7	0.722984562607203	0.471171981430191	45	Congo, Rep.	1
#FB61D7	0.740137221269296	0.471249128250432	45	Congo, Rep.	1
#FB61D7	0.757289879931389	0.472296120810856	45	Congo, Rep.	1
#FB61D7	0.774442538593481	0.474297377733977	45	Congo, Rep.	1
#FB61D7	0.791595197255574	0.477229336936762	45	Congo, Rep.	1
#FB61D7	0.808747855917666	0.481014851598971	45	Congo, Rep.	1
#FB61D7	0.825900514579759	0.485568414161223	45	Congo, Rep.	1
#FB61D7	0.843053173241851	0.490812877803276	45	Congo, Rep.	1
#FB61D7	0.860205831903944	0.496562026062475	45	Congo, Rep.	1
#FB61D7	0.877358490566037	0.502622041804227	45	Congo, Rep.	1
#FB61D7	0.894511149228129	0.508845471992797	45	Congo, Rep.	1
#FB61D7	0.911663807890222	0.515100444969938	45	Congo, Rep.	1
#FB61D7	0.928816466552314	0.521270670454892	45	Congo, Rep.	1
#FB61D7	0.945969125214407	NA	45	Congo, Rep.	1
#C49A00	0.0540308747855932	0.738743376346929	186	Switzerland	1
#C49A00	0.0711835334476857	0.74390803293356	186	Switzerland	1
#C49A00	0.0883361921097783	0.736915414744156	186	Switzerland	1
#C49A00	0.105488850771871	0.736782402985119	186	Switzerland	1
#C49A00	0.122641509433963	0.750653629284751	186	Switzerland	1
#C49A00	0.139794168096056	0.752584199958782	186	Switzerland	1
#C49A00	0.156946826758149	0.754670584407686	186	Switzerland	1
#C49A00	0.174099485420241	0.759360198997754	186	Switzerland	1
#C49A00	0.191252144082334	0.758638135162977	186	Switzerland	1
#C49A00	0.208404802744426	0.758987766072448	186	Switzerland	1
#C49A00	0.225557461406519	0.765338127482498	186	Switzerland	1
#C49A00	0.242710120068611	0.767059679678042	186	Switzerland	1
#C49A00	0.259862778730704	0.775063187236132	186	Switzerland	1
#C49A00	0.277015437392797	0.779684395778694	186	Switzerland	1
#C49A00	0.294168096054889	0.785077072523674	186	Switzerland	1
#C49A00	0.311320754716982	0.790975193952997	186	Switzerland	1
#C49A00	0.328473413379074	0.792841158915495	186	Switzerland	1
#C49A00	0.345626072041167	0.799894582480459	186	Switzerland	1
#C49A00	0.362778730703259	0.799104112598178	186	Switzerland	1
#C49A00	0.379931389365352	0.803447896614748	186	Switzerland	1
#C49A00	0.397084048027445	0.80334148720752	186	Switzerland	1
#C49A00	0.414236706689537	0.806986009405148	186	Switzerland	1
#C49A00	0.43138936535163	0.812295078758733	186	Switzerland	1
#C49A00	0.448542024013722	0.812253275063035	186	Switzerland	1
#C49A00	0.465694682675815	0.821248670309948	186	Switzerland	1
#C49A00	0.482847341337907	0.823198242663842	186	Switzerland	1
#C49A00	0.5	0.825774870453198	186	Switzerland	1
#C49A00	0.517152658662093	0.830426481683541	186	Switzerland	1
#C49A00	0.534305317324185	0.830878721664268	186	Switzerland	1
#C49A00	0.551457975986278	0.833911389770324	186	Switzerland	1
#C49A00	0.56861063464837	0.83112574350248	186	Switzerland	1
#C49A00	0.585763293310463	0.835366918447793	186	Switzerland	1
#C49A00	0.602915951972555	0.839908319934932	186	Switzerland	1
#C49A00	0.620068610634648	0.844259704623448	186	Switzerland	1
#C49A00	0.637221269296741	0.848383069153612	186	Switzerland	1
#C49A00	0.654373927958833	0.84942816154605	186	Switzerland	1
#C49A00	0.671526586620926	0.856892021396044	186	Switzerland	1
#C49A00	0.688679245283018	0.859749874047366	186	Switzerland	1
#C49A00	0.705831903945111	0.863565411363758	186	Switzerland	1
#C49A00	0.722984562607203	0.867555764134884	186	Switzerland	1
#C49A00	0.740137221269296	0.869113901883611	186	Switzerland	1
#C49A00	0.757289879931389	0.87690459062724	186	Switzerland	1
#C49A00	0.774442538593481	0.880096872844141	186	Switzerland	1
#C49A00	0.791595197255574	0.882453081147093	186	Switzerland	1
#C49A00	0.808747855917666	0.891041840444947	186	Switzerland	1
#C49A00	0.825900514579759	0.893360045388174	186	Switzerland	1
#C49A00	0.843053173241851	0.897312394799575	186	Switzerland	1
#C49A00	0.860205831903944	0.901226740851253	186	Switzerland	1
#C49A00	0.877358490566037	0.90514108690293	186	Switzerland	1
#C49A00	0.894511149228129	0.905939157457155	186	Switzerland	1
#C49A00	0.911663807890222	0.909093436314332	186	Switzerland	1
#C49A00	0.928816466552314	0.916086054503735	186	Switzerland	1
#C49A00	0.945969125214407	NA	186	Switzerland	1
#FB61D7	0.0540308747855932	0.257446786840637	47	Cote d'Ivoire	1
#FB61D7	0.0711835334476857	0.260081559770372	47	Cote d'Ivoire	1
#FB61D7	0.0883361921097783	0.262593961881795	47	Cote d'Ivoire	1
#FB61D7	0.105488850771871	0.26515538832726	47	Cote d'Ivoire	1
#FB61D7	0.122641509433963	0.26802996245686	47	Cote d'Ivoire	1
#FB61D7	0.139794168096056	0.271666883982545	47	Cote d'Ivoire	1
#FB61D7	0.156946826758149	0.276554116043183	47	Cote d'Ivoire	1
#FB61D7	0.174099485420241	0.28296984323196	47	Cote d'Ivoire	1
#FB61D7	0.191252144082334	0.291014394418554	47	Cote d'Ivoire	1
#FB61D7	0.208404802744426	0.300657366915179	47	Cote d'Ivoire	1
#FB61D7	0.225557461406519	0.311737626476607	47	Cote d'Ivoire	1
#FB61D7	0.242710120068611	0.323954566527409	47	Cote d'Ivoire	1
#FB61D7	0.259862778730704	0.33680578265202	47	Cote d'Ivoire	1
#FB61D7	0.277015437392797	0.349779749628546	47	Cote d'Ivoire	1
#FB61D7	0.294168096054889	0.362526456513914	47	Cote d'Ivoire	1
#FB61D7	0.311320754716982	0.374858166711087	47	Cote d'Ivoire	1
#FB61D7	0.328473413379074	0.386718635247668	47	Cote d'Ivoire	1
#FB61D7	0.345626072041167	0.398143965315398	47	Cote d'Ivoire	1
#FB61D7	0.362778730703259	0.409061570497202	47	Cote d'Ivoire	1
#FB61D7	0.379931389365352	0.419284094229635	47	Cote d'Ivoire	1
#FB61D7	0.397084048027445	0.428531071717926	47	Cote d'Ivoire	1
#FB61D7	0.414236706689537	0.436577523072505	47	Cote d'Ivoire	1
#FB61D7	0.43138936535163	0.443299937374263	47	Cote d'Ivoire	1
#FB61D7	0.448542024013722	0.44861432719821	47	Cote d'Ivoire	1
#FB61D7	0.465694682675815	0.452466727773535	47	Cote d'Ivoire	1
#FB61D7	0.482847341337907	0.454795193623888	47	Cote d'Ivoire	1
#FB61D7	0.5	0.455638488176186	47	Cote d'Ivoire	1
#FB61D7	0.517152658662093	0.45516800658279	47	Cote d'Ivoire	1
#FB61D7	0.534305317324185	0.453617089472412	47	Cote d'Ivoire	1
#FB61D7	0.551457975986278	0.451149151291869	47	Cote d'Ivoire	1
#FB61D7	0.56861063464837	0.447850459667737	47	Cote d'Ivoire	1
#FB61D7	0.585763293310463	0.44372899530556	47	Cote d'Ivoire	1
#FB61D7	0.602915951972555	0.438917389930774	47	Cote d'Ivoire	1
#FB61D7	0.620068610634648	0.433641003466552	47	Cote d'Ivoire	1
#FB61D7	0.637221269296741	0.428234645512071	47	Cote d'Ivoire	1
#FB61D7	0.654373927958833	0.42303274563291	47	Cote d'Ivoire	1
#FB61D7	0.671526586620926	0.418292206540811	47	Cote d'Ivoire	1
#FB61D7	0.688679245283018	0.414284752257808	47	Cote d'Ivoire	1
#FB61D7	0.705831903945111	0.411235362673472	47	Cote d'Ivoire	1
#FB61D7	0.722984562607203	0.409438563825674	47	Cote d'Ivoire	1
#FB61D7	0.740137221269296	0.409157718997306	47	Cote d'Ivoire	1
#FB61D7	0.757289879931389	0.410555102534395	47	Cote d'Ivoire	1
#FB61D7	0.774442538593481	0.4135672488262	47	Cote d'Ivoire	1
#FB61D7	0.791595197255574	0.418069506852823	47	Cote d'Ivoire	1
#FB61D7	0.808747855917666	0.423968008315742	47	Cote d'Ivoire	1
#FB61D7	0.825900514579759	0.431200427705012	47	Cote d'Ivoire	1
#FB61D7	0.843053173241851	0.439658075411814	47	Cote d'Ivoire	1
#FB61D7	0.860205831903944	0.449123952252123	47	Cote d'Ivoire	1
#FB61D7	0.877358490566037	0.459280350138635	47	Cote d'Ivoire	1
#FB61D7	0.894511149228129	0.469847564343774	47	Cote d'Ivoire	1
#FB61D7	0.911663807890222	0.480531068829672	47	Cote d'Ivoire	1
#FB61D7	0.928816466552314	0.491121465084242	47	Cote d'Ivoire	1
#FB61D7	0.945969125214407	NA	47	Cote d'Ivoire	1
#53B400	0.0540308747855932	0.515974522243613	40	Chile	1
#53B400	0.0711835334476857	0.522052019530838	40	Chile	1
#53B400	0.0883361921097783	0.528646362510325	40	Chile	1
#53B400	0.105488850771871	0.535795934575392	40	Chile	1
#53B400	0.122641509433963	0.543470333038263	40	Chile	1
#53B400	0.139794168096056	0.551599631717042	40	Chile	1
#53B400	0.156946826758149	0.560059179591832	40	Chile	1
#53B400	0.174099485420241	0.568747127658568	40	Chile	1
#53B400	0.191252144082334	0.577593549735358	40	Chile	1
#53B400	0.208404802744426	0.58657374363838	40	Chile	1
#53B400	0.225557461406519	0.595757635549529	40	Chile	1
#53B400	0.242710120068611	0.605260755682368	40	Chile	1
#53B400	0.259862778730704	0.615176212268222	40	Chile	1
#53B400	0.277015437392797	0.625557970077902	40	Chile	1
#53B400	0.294168096054889	0.63636726568449	40	Chile	1
#53B400	0.311320754716982	0.647572556299412	40	Chile	1
#53B400	0.328473413379074	0.659174221956267	40	Chile	1
#53B400	0.345626072041167	0.671009608275429	40	Chile	1
#53B400	0.362778730703259	0.682869316744817	40	Chile	1
#53B400	0.379931389365352	0.694528367474856	40	Chile	1
#53B400	0.397084048027445	0.705684633755733	40	Chile	1
#53B400	0.414236706689537	0.716067151632607	40	Chile	1
#53B400	0.43138936535163	0.725504905986719	40	Chile	1
#53B400	0.448542024013722	0.733959133391148	40	Chile	1
#53B400	0.465694682675815	0.74141349240121	40	Chile	1
#53B400	0.482847341337907	0.747961091248233	40	Chile	1
#53B400	0.5	0.753787766361273	40	Chile	1
#53B400	0.517152658662093	0.75915612095603	40	Chile	1
#53B400	0.534305317324185	0.764329518315397	40	Chile	1
