x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.699861041752611	0.483018388723673	United Arab Emirates	United Arab Emirates	1
0.789206852378574	0.129369003996166	Afghanistan	Afghanistan	1
NA	NA	Antigua and Barbuda	Antigua and Barbuda	1
0.572518835356189	0.638612504177044	Albania	Albania	1
0.421944546974401	0.673560393780173	Armenia	Armenia	1
0.75772412445448	0.160277516494123	Angola	Angola	1
0.287437305946979	0.647625380969431	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.258451484030658	0.70961000078173	Austria	Austria	1
0.315011833163254	0.732484223000219	Australia	Australia	1
0.416950734958855	0.667077780678279	Aruba	Aruba	1
0.555691860086415	0.594437778866279	Azerbaijan	Azerbaijan	1
0.358979091126213	0.595571799120473	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.4088086501509	0.657055914685194	Barbados	Barbados	1
0.693564496167792	0.397544272298938	Bangladesh	Bangladesh	1
0.244229975899429	0.719080438025205	Belgium	Belgium	1
0.645580476366242	0.209936506646806	Burkina Faso	Burkina Faso	1
0.193206244436242	0.723097393148138	Bulgaria	Bulgaria	1
0.733840675684478	0.500348680825478	Bahrain	Bahrain	1
0.691610395813883	0.284933856862549	Burundi	Burundi	1
0.653179755520333	0.195871463212576	Benin	Benin	1
NA	NA	Bermuda	Bermuda	1
0.643734937143105	0.623443843176401	Brunei Darussalam	Brunei Darussalam	1
0.672720759059426	0.306724223261682	Bolivia	Bolivia	1
0.611492281303602	0.497774713271301	Brazil	Brazil	1
0.426178431074538	0.629547562781835	Bahamas, The	Bahamas, The	1
0.677388887682654	0.217601404269746	Bhutan	Bhutan	1
0.676954643159563	0.431338379900813	Botswana	Botswana	1
0.213832859283062	0.703386190559563	Belarus	Belarus	1
0.652419827604924	0.600100659498905	Belize	Belize	1
0.344866144125757	0.739792269075341	Canada	Canada	1
0.609863864342011	0.276982793940881	Congo, Dem. Rep.	Congo, Dem. Rep.	1
0.594882428295373	0.215940277416164	Central African Republic	Central African Republic	1
0.605955663634192	0.413046222764369	Congo, Rep.	Congo, Rep.	1
