x	y	label	showSelected	PANEL
NA	NA	Andorra	Andorra	1
0.386336496080943	0.760014616852218	United Arab Emirates	United Arab Emirates	1
0.822860802918123	0.296642311960231	Afghanistan	Afghanistan	1
0.137840067742146	0.784442416416265	Antigua and Barbuda	Antigua and Barbuda	1
0.269199035977159	0.741108705456215	Albania	Albania	1
0.21372429815229	0.684444175971822	Armenia	Armenia	1
0.726241396530386	0.271319533274659	Angola	Angola	1
0.270067525023341	0.748569905071028	Argentina	Argentina	1
NA	NA	American Samoa	American Samoa	1
0.115042230279871	0.809513232826861	Austria	Austria	1
0.15824956032742	0.833238730303192	Australia	Australia	1
0.190709338428469	0.772373309434795	Aruba	Aruba	1
0.250743643745793	0.628019447687292	Azerbaijan	Azerbaijan	1
0.12611546561869	0.653288641635652	Bosnia and Herzegovina	Bosnia and Herzegovina	1
0.141096901665328	0.791173571490761	Barbados	Barbados	1
0.407505916581627	0.570485021298793	Bangladesh	Bangladesh	1
0.122641509433962	0.817239315858958	Belgium	Belgium	1
0.684879605705973	0.38501988506796	Burkina Faso	Burkina Faso	1
0.120470286818508	0.741563225638526	Bulgaria	Bulgaria	1
0.325650823978983	0.76108669163006	Bahrain	Bahrain	1
0.655459539266561	0.330472902787444	Burundi	Burundi	1
0.670115291920881	0.400471291064957	Benin	Benin	1
NA	NA	Bermuda	Bermuda	1
0.313817660724754	0.783545537126756	Brunei Darussalam	Brunei Darussalam	1
0.475465184445361	0.559246667760911	Bolivia	Bolivia	1
0.240213214060838	0.67361321845019	Brazil	Brazil	1
0.237824869183837	0.710721599053686	Bahamas, The	Bahamas, The	1
0.53647653993964	0.471528452944411	Bhutan	Bhutan	1
0.430303754043902	0.608679157889633	Botswana	Botswana	1
0.143268124280783	0.718620597372532	Belarus	Belarus	1
0.426938358989947	0.761499028083077	Belize	Belize	1
0.138925679049873	0.832345651349654	Canada	Canada	1
0.727435568968886	0.355351422197831	Congo, Dem. Rep.	Congo, Dem. Rep.	1
0.571107540656143	0.37420108862144	Central African Republic	Central African Republic	1
0.521603665023775	0.492482745429593	Congo, Rep.	Congo, Rep.	1
0.124812732049417	0.839908319934932	Switzerland	Switzerland	1
0.602156024057147	0.438917389930774	Cote d'Ivoire	Cote d'Ivoire	1
0.231094079075928	0.783937731799118	Chile	Chile	1
0.575449985887053	0.452293812486786	Cameroon	Cameroon	1
0.181915886835877	0.716125676806584	China	China	1
0.280272271315978	0.697228126149721	Colombia	Colombia	1
0.279186660008251	0.814403505156277	Costa Rica	Costa Rica	1
0.135668845126691	0.790347378450339	Cuba	Cuba	1
0.497828777384545	0.655101021860938	Cape Verde	Cape Verde	1
NA	NA	Curacao	Curacao	1
0.20699350804438	0.824481996155352	Cyprus	Cyprus	1
0.1400112903576	0.75367489638289	Czech Republic	Czech Republic	1
0.093330004125323	0.808954583438905	Germany	Germany	1
0.595750917341555	0.435950467637041	Djibouti	Djibouti	1
0.14435373558851	0.799210522005408	Denmark	Denmark	1
0.224688972360336	0.779844009889538	Dominica	Dominica	1
0.314794710901709	0.696286022862138	Dominican Republic	Dominican Republic	1
0.410979872766355	0.682740485355348	Algeria	Algeria	1
0.328473413379074	0.715818229626409	Ecuador	Ecuador	1
0.136754456434418	0.700569001503148	Estonia	Estonia	1
0.389484768873353	0.615279201373077	Egypt, Arab Rep.	Egypt, Arab Rep.	1
0.616268971057602	0.404199420653983	Eritrea	Eritrea	1
0.0965868380485051	0.833736574315589	Spain	Spain	1
0.715819527976203	0.374692852096282	Ethiopia	Ethiopia	1
0.154124237358056	0.803280681831958	Finland	Finland	1
0.317183055778709	0.656128252674306	Fiji	Fiji	1
0.476550795753089	0.662538659392723	Micronesia, Fed. Sts.	Micronesia, Fed. Sts.	1
NA	0.82913436745289	Faeroe Islands	Faeroe Islands	1
0.142182512973055	0.828906347294539	France	France	1
0.506622228977137	0.584480898618323	Gabon	Gabon	1
0.147610569511692	0.818531430089609	United Kingdom	United Kingdom	1
0.338786720802484	0.721424865286641	Grenada	Grenada	1
0.178659052912695	0.722984903203353	Georgia	Georgia	1
0.538647762555095	0.525537687684817	Ghana	Ghana	1
0.227945806283518	0.645692150060218	Greenland	Greenland	1
0.608886814165056	0.457811900318859	Gambia, The	Gambia, The	1
0.671852270013244	0.321292431178671	Guinea	Guinea	1
0.594013939249191	0.367265855505221	Equatorial Guinea	Equatorial Guinea	1
